Name,Model,Trim,Student/College Grad for Retail or Lease,Military for Retail or Lease,First Responder for Retail or Lease,Lease Bonus Cash,Loyalty for Retail or Lease,Conquest for Retail or Lease,Mobility for Retail,Loyalty Lender Bonus Cash,Student/College Grad Lender Bonus,Conquest for Retail,Clean Fuel Rebate for Retail or Lease,Military for Lease,Customer Bonus Cash for Retail,Lender Bonus for Standard APR,Student/College Grad for Lease,First Responder for Lease,Military for Retail,First Responder for Retail,Limited Term Bonus Cash
Kia,2020 Kia Optima Plug-In Hybrid,EX 4dr Sedan (2.0L 4cyl gas/electric hybrid 6A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Sedona,EX 4dr Minivan (3.3L 6cyl 8A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Sedona,LX 4dr Minivan (3.3L 6cyl 8A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Sedona,L 4dr Minivan (3.3L 6cyl 8A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Sedona,SX 4dr Minivan (3.3L 6cyl 8A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Forte,LXS 4dr Sedan (2.0L 4cyl CVT),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Forte,GT-Line 4dr Sedan (2.0L 4cyl CVT),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Forte,FE 4dr Sedan (2.0L 4cyl CVT),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Forte,GT 4dr Sedan (1.6L 4cyl Turbo 7AM),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Forte,EX 4dr Sedan (2.0L 4cyl CVT),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Forte,FE 4dr Sedan (2.0L 4cyl 6M),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Forte,GT 4dr Sedan (1.6L 4cyl Turbo 6M),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Soul,LX 4dr Wagon (2.0L 4cyl CVT),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Soul,S 4dr Wagon (2.0L 4cyl CVT),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Soul,GT-Line 4dr Wagon (2.0L 4cyl CVT),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Soul,EX 4dr Wagon (2.0L 4cyl CVT),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Soul,X-Line 4dr Wagon (2.0L 4cyl CVT),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Soul,GT-Line Turbo 4dr Wagon (1.6L 4cyl Turbo 7AM),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Soul,LX 4dr Wagon (2.0L 4cyl 6M),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Telluride,LX 4dr SUV (3.8L 6cyl 8A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Telluride,SX 4dr SUV AWD (3.8L 6cyl 8A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Telluride,EX 4dr SUV AWD (3.8L 6cyl 8A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Telluride,SX 4dr SUV (3.8L 6cyl 8A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Telluride,S 4dr SUV AWD (3.8L 6cyl 8A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Telluride,EX 4dr SUV (3.8L 6cyl 8A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Telluride,LX 4dr SUV AWD (3.8L 6cyl 8A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Telluride,S 4dr SUV (3.8L 6cyl 8A),,,,,,,,,,,,,,,,,,,
Kia,2021 Kia Sorento Hybrid,S 4dr SUV (1.6L 4cyl Turbo gas/electric hybrid 6A),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,$200 Limited Term Bonus Cash - Expires 03/31/2021
Kia,2021 Kia Sorento Hybrid,EX 4dr SUV (1.6L 4cyl Turbo gas/electric hybrid 6A),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,$200 Limited Term Bonus Cash - Expires 03/31/2021
Kia,2020 Kia Sportage,LX 4dr SUV (2.4L 4cyl 6A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Sportage,LX 4dr SUV AWD (2.4L 4cyl 6A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Sportage,S 4dr SUV AWD (2.4L 4cyl 6A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Sportage,EX 4dr SUV (2.4L 4cyl 6A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Sportage,S 4dr SUV (2.4L 4cyl 6A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Sportage,EX 4dr SUV AWD (2.4L 4cyl 6A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Sportage,SX Turbo 4dr SUV AWD (2.0L 4cyl Turbo 6A),,,,,,,,,,,,,,,,,,,
Kia,2020 Kia Sportage,SX Turbo 4dr SUV (2.0L 4cyl Turbo 6A),,,,,,,,,,,,,,,,,,,
Kia,2021 Kia Rio,S 4dr Sedan (1.6L 4cyl CVT),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,
Kia,2021 Kia Rio,S 4dr Hatchback (1.6L 4cyl CVT),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,
Kia,2021 Kia Rio,LX 4dr Sedan (1.6L 4cyl CVT),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,
Kia,2021 Kia Forte,LXS 4dr Sedan (2.0L 4cyl CVT),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$2,230 Limited Term Bonus Cash - Expires 03/31/2021,$1,760 Limited Term Bonus Cash - Expires 03/31/2021,$2,320 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Forte,GT-Line 4dr Sedan (2.0L 4cyl CVT),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$2,230 Limited Term Bonus Cash - Expires 03/31/2021,$1,760 Limited Term Bonus Cash - Expires 03/31/2021,$2,320 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Forte,GT 4dr Sedan (1.6L 4cyl Turbo 7AM),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$2,230 Limited Term Bonus Cash - Expires 03/31/2021,$1,760 Limited Term Bonus Cash - Expires 03/31/2021,$2,320 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Forte,FE 4dr Sedan (2.0L 4cyl CVT),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$2,230 Limited Term Bonus Cash - Expires 03/31/2021,$1,760 Limited Term Bonus Cash - Expires 03/31/2021,$2,320 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Forte,EX 4dr Sedan (2.0L 4cyl CVT),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$2,230 Limited Term Bonus Cash - Expires 03/31/2021,$1,760 Limited Term Bonus Cash - Expires 03/31/2021,$2,320 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Forte,FE 4dr Sedan (2.0L 4cyl 6M),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$2,230 Limited Term Bonus Cash - Expires 03/31/2021,$1,760 Limited Term Bonus Cash - Expires 03/31/2021,$2,320 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Forte,GT 4dr Sedan (1.6L 4cyl Turbo 6M),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$2,230 Limited Term Bonus Cash - Expires 03/31/2021,$1,760 Limited Term Bonus Cash - Expires 03/31/2021,$2,320 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sportage,LX 4dr SUV (2.4L 4cyl 6A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,630 Limited Term Bonus Cash - Expires 03/31/2021,$2,610 Limited Term Bonus Cash - Expires 03/31/2021,$2,060 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sportage,EX 4dr SUV (2.4L 4cyl 6A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,630 Limited Term Bonus Cash - Expires 03/31/2021,$2,610 Limited Term Bonus Cash - Expires 03/31/2021,$2,060 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sportage,LX 4dr SUV AWD (2.4L 4cyl 6A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,630 Limited Term Bonus Cash - Expires 03/31/2021,$2,610 Limited Term Bonus Cash - Expires 03/31/2021,$2,060 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sportage,S 4dr SUV (2.4L 4cyl 6A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,630 Limited Term Bonus Cash - Expires 03/31/2021,$2,610 Limited Term Bonus Cash - Expires 03/31/2021,$2,060 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sportage,EX 4dr SUV AWD (2.4L 4cyl 6A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,630 Limited Term Bonus Cash - Expires 03/31/2021,$2,610 Limited Term Bonus Cash - Expires 03/31/2021,$2,060 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sportage,S 4dr SUV AWD (2.4L 4cyl 6A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,630 Limited Term Bonus Cash - Expires 03/31/2021,$2,610 Limited Term Bonus Cash - Expires 03/31/2021,$2,060 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sportage,SX Turbo 4dr SUV AWD (2.0L 4cyl Turbo 6A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,630 Limited Term Bonus Cash - Expires 03/31/2021,$2,610 Limited Term Bonus Cash - Expires 03/31/2021,$2,060 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sportage,SX Turbo 4dr SUV (2.0L 4cyl Turbo 6A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,630 Limited Term Bonus Cash - Expires 03/31/2021,$2,610 Limited Term Bonus Cash - Expires 03/31/2021,$2,060 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2020 Kia Optima Hybrid,EX 4dr Sedan (2.0L 4cyl gas/electric hybrid 6A),,,,,,,,,,,,,,,,,,,
Kia,2021 Kia Soul,LX 4dr Wagon (2.0L 4cyl CVT),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$1,100 Limited Term Bonus Cash - Expires 03/31/2021,$1,500 Limited Term Bonus Cash - Expires 03/31/2021,$800 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Soul,EX 4dr Wagon (2.0L 4cyl CVT),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$1,100 Limited Term Bonus Cash - Expires 03/31/2021,$1,500 Limited Term Bonus Cash - Expires 03/31/2021,$800 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Soul,S 4dr Wagon (2.0L 4cyl CVT),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$1,100 Limited Term Bonus Cash - Expires 03/31/2021,$1,500 Limited Term Bonus Cash - Expires 03/31/2021,$800 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Soul,GT-Line 4dr Wagon (2.0L 4cyl CVT),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$1,100 Limited Term Bonus Cash - Expires 03/31/2021,$1,500 Limited Term Bonus Cash - Expires 03/31/2021,$800 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Soul,X-Line 4dr Wagon (2.0L 4cyl CVT),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$1,100 Limited Term Bonus Cash - Expires 03/31/2021,$1,500 Limited Term Bonus Cash - Expires 03/31/2021,$800 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Soul,Turbo 4dr Wagon (1.6L 4cyl Turbo 7AM),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$1,100 Limited Term Bonus Cash - Expires 03/31/2021,$1,500 Limited Term Bonus Cash - Expires 03/31/2021,$800 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Soul,LX 4dr Wagon (2.0L 4cyl 6M),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$1,100 Limited Term Bonus Cash - Expires 03/31/2021,$1,500 Limited Term Bonus Cash - Expires 03/31/2021,$800 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia K5,GT-Line 4dr Sedan (1.6L 4cyl Turbo 8A),,,,,,,,,,"$1,000 Conquest for Retail - Expires 03/31/2021",,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,120 Limited Term Bonus Cash - Expires 03/31/2021,$660 Limited Term Bonus Cash - Expires 03/31/2021,$1,310 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia K5,EX 4dr Sedan (1.6L 4cyl Turbo 8A),,,,,,,,,,"$1,000 Conquest for Retail - Expires 03/31/2021",,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,120 Limited Term Bonus Cash - Expires 03/31/2021,$660 Limited Term Bonus Cash - Expires 03/31/2021,$1,310 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia K5,LXS 4dr Sedan (1.6L 4cyl Turbo 8A),,,,,,,,,,"$1,000 Conquest for Retail - Expires 03/31/2021",,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,120 Limited Term Bonus Cash - Expires 03/31/2021,$660 Limited Term Bonus Cash - Expires 03/31/2021,$1,310 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia K5,LX 4dr Sedan (1.6L 4cyl Turbo 8A),,,,,,,,,,"$1,000 Conquest for Retail - Expires 03/31/2021",,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,120 Limited Term Bonus Cash - Expires 03/31/2021,$660 Limited Term Bonus Cash - Expires 03/31/2021,$1,310 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia K5,GT-Line 4dr Sedan AWD (1.6L 4cyl Turbo 8A),,,,,,,,,,"$1,000 Conquest for Retail - Expires 03/31/2021",,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,120 Limited Term Bonus Cash - Expires 03/31/2021,$660 Limited Term Bonus Cash - Expires 03/31/2021,$1,310 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia K5,GT 4dr Sedan (2.5L 4cyl Turbo 8AM),,,,,,,,,,"$1,000 Conquest for Retail - Expires 03/31/2021",,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,120 Limited Term Bonus Cash - Expires 03/31/2021,$660 Limited Term Bonus Cash - Expires 03/31/2021,$1,310 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia K5,LXS 4dr Sedan AWD (1.6L 4cyl Turbo 8A),,,,,,,,,,"$1,000 Conquest for Retail - Expires 03/31/2021",,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,120 Limited Term Bonus Cash - Expires 03/31/2021,$660 Limited Term Bonus Cash - Expires 03/31/2021,$1,310 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sorento,LX 4dr SUV (2.5L 4cyl 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,400 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sorento,S 4dr SUV (2.5L 4cyl 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,400 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sorento,EX 4dr SUV (2.5L 4cyl Turbo 8AM),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,400 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sorento,SX 4dr SUV (2.5L 4cyl Turbo 8AM),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,400 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sorento,LX 4dr SUV AWD (2.5L 4cyl 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,400 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sorento,SX 4dr SUV AWD (2.5L 4cyl Turbo 8AM),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,400 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sorento,SX Prestige X-Line 4dr SUV AWD (2.5L 4cyl Turbo 8AM),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,400 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sorento,SX Prestige 4dr SUV (2.5L 4cyl Turbo 8AM),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,400 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sorento,S 4dr SUV AWD (2.5L 4cyl 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,400 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sorento,EX 4dr SUV AWD (2.5L 4cyl Turbo 8AM),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,400 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sedona,LX 4dr Minivan (3.3L 6cyl 8A),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$1,500 Limited Term Bonus Cash - Expires 03/31/2021,$2,600 Limited Term Bonus Cash - Expires 03/31/2021,$3,800 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sedona,EX 4dr Minivan (3.3L 6cyl 8A),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$1,500 Limited Term Bonus Cash - Expires 03/31/2021,$2,600 Limited Term Bonus Cash - Expires 03/31/2021,$3,800 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Sedona,SX 4dr Minivan (3.3L 6cyl 8A),,$400 Military for Retail or Lease - Expires 03/31/2021,,,,,,,,,,,,,,,,,"$1,500 Limited Term Bonus Cash - Expires 03/31/2021,$2,600 Limited Term Bonus Cash - Expires 03/31/2021,$3,800 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Stinger,GT-Line 4dr Sedan (2.0L 4cyl Turbo 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,800 Limited Term Bonus Cash - Expires 03/31/2021,$4,200 Limited Term Bonus Cash - Expires 03/31/2021,$5,100 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Stinger,GT2 4dr Sedan AWD (3.3L 6cyl Turbo 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,800 Limited Term Bonus Cash - Expires 03/31/2021,$4,200 Limited Term Bonus Cash - Expires 03/31/2021,$5,100 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Stinger,GT-Line 4dr Sedan AWD (2.0L 4cyl Turbo 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,800 Limited Term Bonus Cash - Expires 03/31/2021,$4,200 Limited Term Bonus Cash - Expires 03/31/2021,$5,100 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Stinger,GT1 4dr Sedan (3.3L 6cyl Turbo 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,800 Limited Term Bonus Cash - Expires 03/31/2021,$4,200 Limited Term Bonus Cash - Expires 03/31/2021,$5,100 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Stinger,GT1 4dr Sedan AWD (3.3L 6cyl Turbo 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,800 Limited Term Bonus Cash - Expires 03/31/2021,$4,200 Limited Term Bonus Cash - Expires 03/31/2021,$5,100 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Stinger,GT2 4dr Sedan (3.3L 6cyl Turbo 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,800 Limited Term Bonus Cash - Expires 03/31/2021,$4,200 Limited Term Bonus Cash - Expires 03/31/2021,$5,100 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Stinger,GT 4dr Sedan (3.3L 6cyl Turbo 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,800 Limited Term Bonus Cash - Expires 03/31/2021,$4,200 Limited Term Bonus Cash - Expires 03/31/2021,$5,100 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Stinger,GT 4dr Sedan AWD (3.3L 6cyl Turbo 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$2,800 Limited Term Bonus Cash - Expires 03/31/2021,$4,200 Limited Term Bonus Cash - Expires 03/31/2021,$5,100 Limited Term Bonus Cash - Expires 03/31/2021"
Land,2020 Land Rover Range Rover Velar,P250 R-Dynamic S 4dr SUV AWD (2.0L 4cyl Turbo 8A),,,,,,,,,,,,,,,,,,,
Land,2020 Land Rover Range Rover Velar,P250 S 4dr SUV AWD (2.0L 4cyl Turbo 8A),,,,,,,,,,,,,,,,,,,
Land,2020 Land Rover Range Rover Velar,P340 R-Dynamic S 4dr SUV AWD (3.0L 6cyl S/C 8A),,,,,,,,,,,,,,,,,,,
Land,2020 Land Rover Range Rover Velar,P340 S 4dr SUV AWD (3.0L 6cyl S/C 8A),,,,,,,,,,,,,,,,,,,
Land,2020 Land Rover Range Rover Velar,P380 R-Dynamic HSE 4dr SUV AWD (3.0L 6cyl S/C 8A),,,,,,,,,,,,,,,,,,,
Land,2020 Land Rover Range Rover Velar,SVAutobiography Dynamic Edition 4dr SUV AWD (5.0L 8cyl S/C 8A),,,,,,,,,,,,,,,,,,,
Land,2020 Land Rover Discovery Sport,P250 S 4dr SUV AWD (2.0L 4cyl Turbo 9A),,,,,,,,,,,,,,,,,,,
Land,2020 Land Rover Discovery Sport,P250 SE 4dr SUV AWD (2.0L 4cyl Turbo 9A),,,,,,,,,,,,,,,,,,,
Land,2020 Land Rover Discovery Sport,P250 R-Dynamic SE 4dr SUV AWD (2.0L 4cyl Turbo 9A),,,,,,,,,,,,,,,,,,,
Land,2020 Land Rover Discovery Sport,P250 4dr SUV AWD (2.0L 4cyl Turbo 9A),,,,,,,,,,,,,,,,,,,
Land,2020 Land Rover Discovery Sport,P250 R-Dynamic S 4dr SUV AWD (2.0L 4cyl Turbo 9A),,,,,,,,,,,,,,,,,,,
Land,2020 Land Rover Discovery Sport,P290 R-Dynamic HSE 4dr SUV AWD (2.0L 4cyl Turbo gas/electric hybrid 9A),,,,,,,,,,,,,,,,,,,
Kia,2021 Kia Telluride,SX 4dr SUV AWD (3.8L 6cyl 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,
Kia,2021 Kia Telluride,EX 4dr SUV AWD (3.8L 6cyl 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,
Kia,2021 Kia Telluride,S 4dr SUV AWD (3.8L 6cyl 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,
Kia,2021 Kia Telluride,S 4dr SUV (3.8L 6cyl 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,
Kia,2021 Kia Telluride,EX 4dr SUV (3.8L 6cyl 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,
Kia,2021 Kia Telluride,LX 4dr SUV (3.8L 6cyl 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,
Kia,2021 Kia Telluride,SX 4dr SUV (3.8L 6cyl 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,
Kia,2021 Kia Telluride,LX 4dr SUV AWD (3.8L 6cyl 8A),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,
Kia,2021 Kia Seltos,S 4dr SUV (2.0L 4cyl CVT),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,700 Limited Term Bonus Cash - Expires 03/31/2021,$1,000 Limited Term Bonus Cash - Expires 03/31/2021,$2,000 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Seltos,EX 4dr SUV AWD (2.0L 4cyl CVT),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,700 Limited Term Bonus Cash - Expires 03/31/2021,$1,000 Limited Term Bonus Cash - Expires 03/31/2021,$2,000 Limited Term Bonus Cash - Expires 03/31/2021"
Kia,2021 Kia Seltos,SX 4dr SUV AWD (1.6L 4cyl Turbo 7AM),,,,,,,,,,,,$400 Military for Lease - Expires 03/31/2021,,,,,$400 Military for Retail - Expires 03/31/2021,,"$1,700 Limited Term Bonus Cash - Expires 03/31/2021,$1,000 Limited Term Bonus Cash - Expires 03/31/2021,$2,000 Limited Term Bonus Cash - Expires 03/31/2021"
